38,"1","GLASSMAN","COMBUSTION","978012285852","290012285852","978-0-12-285852-9","","ELSEVIER","ACAD","3RD 96","OE",128.0,"New",96.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,6,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
39,"1","MAITLAND","VERTEBRAL MANIPULATION","978075061333","290075061333","978-0-7506-1333-0","","ELSEVIER","BUTTRWORTH","5TH 86","OE",60.0,"New",45.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,30,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
40,"1","GILL","ATMOSPHERE-OCEAN DYNAMICS","978012283522","290012283522","978-0-12-283522-3","","ELSEVIER","ACAD","82","",83.95,"New",63.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,30,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
41,"1","KECKLEY","BEHIND THE SCENES","978143444194","290143444194","978-1-4344419-4-2","","WILDSIDE","WILDSIDE","LATEST","",10.0,"New",7.5,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
42,"1","AGRIOS","PLANT PATHOLOGY","978012044563","290012044563","978-0-12-044563-9","","ELSEVIER","ACAD","3RD 88","OE",54.5,"New",40.9,"Used",27.25,"New Rental",0,"",13.65,"Used Rental",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,-4,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
43,"1","PERRY","WILEY PATHWAYS EMERGENCY PLANNING","DGT","","DGT","","WILEY","REDSHELF","1","",0,"",0,"",0,"",31.88,"eBook",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,50,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
44,"1","HARDY","TESS OF D'URBERVILLES","978048641589","290048641589","978-0-486-41589-5","","DOVER","DOVER","01","",7.0,"New",5.25,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",105,130,55,105,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
45,"1","HARDY","TESS OF D'URBERVILLES","DGT","","DGT","","DOVER","REDSHELF","0","",0,"",0,"",0,"",.52,"eBook",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",50,180,85,60,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
46,"1","SHAKESPEARE","ROMEO+JULIET-UNABRIDGED","978048627557","290048627557","978-0-486-27557-4","","DOVER","DOVER","93","",3.0,"New",2.25,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,50,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
47,"1","DICKINSON","SELECTED POEMS-UNABRIDGED","DGT","","DGT","","DOVER","REDSHELF","0","",0,"",0,"",0,"",.78,"eBook",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",50,50,30,35,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
